Municipio;Localidad;Código postal;Dirección;Margen;Longitud;Latitud;Toma de datos;Precio gasolina 95 E5;Precio gasolina 95 E10;Precio gasolina 95 E5 Premium;Precio gasolina 98 E5;Precio gasolina 98 E10;Precio gasóleo A;Precio gasóleo Premium;Precio gasóleo B;Precio gasóleo C;Precio bioetanol;% bioalcohol;Precio biodiésel;% éster metílico;Precio gases licuados del petróleo;Precio gas natural comprimido;Precio gas natural licuado;Precio hidrógeno;Precio gasolina 95 E25;Precio gasolina 95 E85;Precio AdBlue;Precio diesel renovable;Precio gasolina renovable	;Precio metanol	;Precio  amoniaco	;Precio BGNC	;Precio BGNL;Rótulo;Tipo venta;Rem.;Horario;Tipo servicio;Ultimo dato;Tipo_Vendedor;Provincia;Comunidad_Autonoma;Total población;Población hombres;Población mujeres;Competencia_1km;Competencia_2km;Competencia_5km;Competencia_10km;Competencia_25km;Competencia_50km;Competencia_100km;Distancia_Exolum_km
MURCIA;DOLORES (LOS);30011;AVENIDA REGION MURCIANA, 142;D;-1.098861;37.982083;03/12/2025 13:31;1.389;;;;;1.285;;;;;;;;;;;;;;;;;;;;;PLENERGY;P;dm;L-D: 24H;L-D: 24H (D);2025-12-03;Descuento;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;13;48;98;226;537;906;63.15751574153457
MURCIA;GARRES (LOS);30158;CALLE MAYOR, 77;I;-1.197528;37.989722;01/12/2025 09:42;1.399;;;1.549;;1.389;1.499;;;;;;;;;;;;;0.9;;;;;;;EL LIMONAR;P;dm;L-D: 6:00-22:00;L-D: 6:00-22:00 (A);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;4;37;117;202;504;903;69.91211583195583
MURCIA;BENIAJAN;30570;CARRETERA MU-300 KM. 4,8;I;-1.07675;37.982944;27/11/2025 07:48;1.519;;;1.659;;1.479;1.539;;;;;;;;;;;;;;;;;;;;REPSOL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-11-27;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;4;28;92;232;538;906;61.53781077764158
MURCIA;TORREAGUERA;30579;CARRETERA SAN JAVIER KM. 45;I;-1.064222;37.977194;27/11/2025 07:47;1.519;;1.519;1.609;;1.499;1.499;;;;;;;;;;;;;;;;;;;;REPSOL;P;dm;L: 06:30-22:30;L: 06:30-22:30 (A);2025-11-27;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;1;22;82;235;542;902;61.05108924493031
MURCIA;HUERTA Y CAMPO DE LOS RAMOS;30589;CARRETERA SAN JAVIER KM. 10,4;N;-1.028361;37.996194;27/11/2025 11:25;1.527;;;1.669;;1.487;1.549;;;;;;;;;;;;;;;;;;;;CEPSA LOS RAMOS;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-11-27;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;7;55;235;553;914;57.273466055473556
MURCIA;ALQUERIAS;30580;CALLE INOCENCIO MESEGUER MESEGUER, 8;D;-1.036694;38.017417;01/12/2025 09:41;1.399;;1.449;;;1.359;1.399;;;;;;;;;;;;;0.7;;;;;;;ALQ;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (P);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;1;10;70;235;552;926;56.44116544897107
MURCIA;CAÑADA HERMOSA;30837;AUTOVIA AUTOVIA DEL NOROESTE KM. 8;D;-1.337694;38.007389;02/12/2025 06:00;1.529;;;1.649;;1.499;;1.209;;;;;;0.959;;;;;;;1.579;;;;;;REPSOL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-02;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;1;1;12;186;393;922;79.81324061046156
MURCIA;CAÑADA HERMOSA;30837;AUTOVIA AUTOVIA DEL NOROESTE KM. 8;I;-1.338028;38.006639;02/12/2025 06:00;1.529;;;1.649;;1.499;;1.209;;;;;;;;;;;;;1.579;;;;;;REPSOL;P;dm;L-D: 24H;L-D: 24H (A);2025-12-02;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;1;1;12;186;391;922;79.87548269232926
MURCIA;JAVALI NUEVO;30832;CR N-344, 4;I;-1.222556;38.0095;03/12/2025 14:00;1.539;;;1.649;;1.499;;;;;;;;;;;;;;;1.589;;;;;;PETRONOR;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;20;109;203;493;907;70.71788226722623
MURCIA;JERONIMOS (LOS);30830;AUTOVIA AUTOVIA DEL MEDITERRANEO KM. 649;D;-1.800694;37.575694;01/12/2025 12:18;;;;;;;;;;;;;;;1.199;1.139;;;;;;;;;;;MOLGAS;P;dm;L-D: 00:00-23:59;L-D: 24H (D);2025-12-01;Descuento;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;4;6;8;14;55;155;672;100.37109347256053
MURCIA;GUADALUPE DE MACIASCOQUE;30107;AVENIDA JERONIMOS  EN  GUADALUPE, 160;D;-1.176611;37.995639;03/12/2025 00:00;1.539;;;;;1.499;;;;;;;;;;;;;;;1.589;;;;;;REPSOL;P;OM;L-D: 07:00-22:00;L-D: 07:00-22:00 (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;2;43;126;207;514;899;68.00377946711161
MURCIA;AGRIDULCE;30107;AVENIDA COSTERA NORTE ZU ÑR3, S/N;N;-1.184694;37.99775;02/12/2025 09:13;1.499;;;;;1.479;;;;;;;;;;;;;;;;;;;;;LA NORIA;P;dm;L: 07:00-22:00;L: 07:00-22:00 (A);2025-12-02;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;2;39;124;205;510;901;68.48827934489066
MURCIA;BELCHI;30009;CALLE E, 2B (BARRIO DE ESPINARDO), S/N;D;-1.145056;38.004556;03/12/2025 13:31;1.339;;;;;1.235;;;;;;;;;;;;;;;;;;;;;PLENERGY;P;dm;L-D: 24H;L-D: 24H (D);2025-12-03;Descuento;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;9;13;55;124;212;528;905;65.1298930301751
MURCIA;NONDUERMAS;30166;CARRETERA CR N-340 KM. 655,5;D;-1.177944;37.972389;03/12/2025 06:00;1.509;;;1.649;;1.459;1.519;;;;;;;;;;;;;;;;;;;;REPSOL;P;dm;L-V: 08:00-20:00;L-V: 08:00-20:00 (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;2;54;110;209;506;884;69.48399277372091
MURCIA;RINCON DEL MERINO;30152;CARRETERA RONDA SUR KM. 107;I;-1.140389;37.965167;03/12/2025 00:01;1.517;;;1.679;;1.506;1.566;;;;;;;;;;;;;;;;;;;;CEPSA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;4;7;54;106;215;519;892;67.21321081301092
MURCIA;ERA ALTA;30168;CAMINO CAMINO DEL BADEN, 174;D;-1.1585;37.96775;01/12/2025 00:00;1.538;;;1.678;;1.478;;;;;;;;;;;;;;;1.578;;;;;;REPSOL;P;dm;L-D: 06:30-22:30;L-D: 06:30-23:00 (A);2025-12-01;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;6;59;107;213;512;889;68.35325148812859
MURCIA;ERA ALTA;30168;CARRETERA SAN GINÉS A ERA ALTA, POLÍGONO 176, PARCELA 192 KM. S/N;I;-1.169667;37.962333;02/12/2025 00:00;;;;;;;;;;;;;;;1.269;;;;;;;;;;;;NATURGY;P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (A);2025-12-02;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;5;51;106;213;505;882;69.50140262023051
MURCIA;CORVERA;30153;CARRETERA FUENTE ALAMO KM. 7;I;-1.131667;37.779028;02/12/2025 07:46;1.549;;;1.679;;1.479;;1.249;;;;;;;;;;;;;;;;;;;REPSOL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-02;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;2;12;180;471;870;80.42948116618413
MURCIA;BAÑOS Y MENDIGO;30155;CARRETERA AUTOVIA DEL MAR MENOR- CR C-3319 KM 4,1 KM. 4,1;D;-1.078528;37.858056;01/12/2025 14:38;1.398;;1.398;;;1.319;1.319;;;;;;;;;;;;;1.098;;;;;;;LA HITA-EL VALLE;P;dm;L: 06:30-23:00;L: 06:30-23:00 (P);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;5;12;212;497;879;70.83154816943177
MURCIA;BAÑOS Y MENDIGO;30155;CTRA. SAN JAVIER km 1,3;I;-1.104361;37.869139;02/12/2025 14:30;1.429;;;1.879;;1.349;1.659;;;;;;;;;;;;;;;;;;;;AIREMAR II;P;dm;L-D: 06:00-22:00;Sin datos;2025-12-02;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;1;5;18;203;498;881;71.5766967302967
MURCIA;BAÑOS Y MENDIGO;30155;CARRETERA N-301 KM. 410;D;-1.130028;37.869944;03/12/2025 13:15;1.509;;;1.649;;1.449;1.559;1.229;;;;;;;;;;;;;;;;;;;REPSOL;P;dm;L-D: 24H;L-D: 24H (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;1;5;23;199;495;884;73.1610459386058
MURCIA;BAÑOS Y MENDIGO;30155;AUTOVIA A.30 KM. 408,5;I;-1.136361;37.885444;03/12/2025 13:16;1.509;;;1.649;;1.449;1.559;1.229;;;;;;0.959;;;;;;;;;;;;;REPSOL;P;dm;L-D: 24H;L-D: 24H (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;1;3;38;206;503;882;72.42626829274113
MURCIA;MARTINEZ DEL PUERTO (LOS);30156;CALLE UA I, EL MERINO 2 6 PARCT6, 2;D;-1.095944;37.824361;01/12/2025 09:20;1.419;;;;;1.316;;;;;;;;;;;;;;;;;;;;;GOLBAL OIL LOS MARTINEZ DEL PUERTO;P;dm;L: 24H;Sin datos;2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;3;15;207;484;873;74.59650286745851
MURCIA;SUCINA;30590;AVENIDA CONSTITUCION, 38;N;-0.943611;37.891306;01/12/2025 08:26;1.559;;;1.699;;1.469;;;;;;;;;;;;;;;1.559;;;;;;REPSOL;P;dm;L-D: 06:00-22:00;Sin datos;2025-12-01;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;0;8;235;518;873;60.19740732944861
MURCIA;ESPINARDO;30100;CARRETERA NACIONAL 301 KM. 389;I;-1.1595;38.018806;03/12/2025 13:05;1.405;;;1.535;;1.358;1.397;;;;;;;;;;;;;;;;;;;;OMEGA ESPINARDO;P;dm;"L-V: 06:00-22:00; S-D: 07:00-22:00";"L-V: 06:00-22:00 (A); S-D: 07:00-22:00 (A)";2025-12-03;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;3;12;37;134;212;522;906;65.39725096522072
MURCIA;MURCIA;30015;CR L-2F *PUENTE TOCINOS*, 5;D;-1.082;37.999806;03/12/2025 00:00;1.539;;1.599;1.669;;1.469;;;;;;;;;;;;;;;1.559;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;3;31;91;231;539;916;60.81143540859775
MURCIA;SANGONERA LA SECA;30835;CR N-340  A, 646;D;-1.268889;37.938583;03/12/2025 00:00;1.539;;;1.649;;1.479;;1.254;;;;;;;;;;;;;1.569;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;6;41;197;481;898;78.22377228409816
MURCIA;SANGONERA LA SECA;30835;AVENIDA DE LORCA, 174;D;-1.247889;37.950722;03/12/2025 00:00;;;;;;1.509;;1.206;;;;;;;;;;;;1.122;1.659;;;;;;IDS;P;dm;L-D: 24H;L-D: 24H (A);2025-12-03;Descuento;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;1;20;50;200;489;895;75.94604808951988
MURCIA;SANGONERA LA SECA;30835;CALLE RÍO SECO, 99;N;-1.216778;37.956667;01/12/2025 08:00;1.479;;;1.515;;1.399;1.449;;;;;;;;;;;;;;;;;;;;E.LECLERC HIPERMERCADO;P;dm;L-D: 24H;"L-S: 00:00-08:00 (D), 08:00-15:00 (A), 15:00-17:30 (D), 17:30-21:30 (A), 21:30-23:59 (D); D: 24H (D)";2025-12-01;Supermercado;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;6;30;90;206;495;894;73.29106499740226
MURCIA;SANGONERA LA SECA;30835;CARRETERA E-15/A-7/N-340 KM. 648;N;-1.253528;37.957889;03/12/2025 00:00;1.529;;;1.679;;1.499;1.599;;;;;;;;;;;;;1.13;;;;;;;BP LA PAZ;P;OM;L-D: 24H;L-D: 24H (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;1;15;50;202;488;896;75.94532609467743
MURCIA;BAÑOS Y MENDIGO;30153;SAN JAVIER km 1,2;D;-1.107194;37.867139;01/12/2025 14:56;1.398;;;1.599;;1.319;1.339;;;;;;;;;;;;;;;;;;;;AIREMAR I;P;dm;L-D: 06:00-22:00;Sin datos;2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;1;6;18;200;497;882;71.91012805838113
MURCIA;BENIAJAN;30011;CARRETERA CAMINO DE TIÑOSA,45 KM. 1,4;I;-1.0945;37.965528;03/12/2025 00:00;1.529;;;1.639;;1.459;;;;;;;;;;;;;;;1.549;;;;;;PETRONOR;P;OM;L: 06:00-22:00;L: 06:00-22:00 (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;2;33;99;223;530;894;63.9459134511657
MURCIA;CABEZO CORTADO;30100;CARRETERA MADRID KM. 388,200;D;-1.171028;38.027694;01/12/2025 11:59;1.389;;;;;1.299;;;;;;;;;;;;;;;;;;;;;V2 GASOLINERAS;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;5;32;132;209;509;910;65.78786723957558
MURCIA;CABEZO CORTADO;30100;CARRETERA N-301 KM. 388;I;-1.160694;38.020417;03/12/2025 00:00;1.539;;;1.649;;1.519;;;;;;;;;;;;;;;1.609;;;;;;REPSOL;P;OM;L-D: 24H;L-D: 24H (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;3;8;34;133;213;518;906;65.3980197770646
MURCIA;CABEZO CORTADO;30100;CARRETERA MADRID - PARCELA IX-1.DE EL PUNTAL KM. 384;I;-1.162806;38.023694;03/12/2025 13:44;1.349;;;;;1.235;1.255;;;;;;;;;;;;;;;;;;;;BALLENOIL;P;OM;L-D: 24H;L-D: 24H (D);2025-12-03;Descuento;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;4;7;32;132;213;517;909;65.37747739255728
MURCIA;MURCIA;30120;CARRETERA N-301A KM. 395,000;D;-1.156389;37.949556;03/12/2025 07:19;1.529;;;1.679;;1.479;1.579;;;;;;;;;;;;;;;;;;;;BP LOS ARCOS;P;dm;L-D: 24H;L-D: 24H (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;8;37;100;213;506;880;69.36350750940551
MURCIA;MURCIA;30120;CALLE LORCA,, 24;N;-1.163722;37.942861;02/12/2025 17:46;1.349;;;;;1.289;;;;;;;;;;;;;;;;;;;;;REPOSTANDO;P;dm;L-D: 24H;Sin datos;2025-12-02;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;3;9;35;99;216;505;889;70.3207906182834
MURCIA;MURCIA;30155;AUTOVIA A-30 KM. 413,9;D;-1.106861;37.843167;03/12/2025 00:00;1.527;;1.604;;;1.484;1.577;;;;;;;;;;;;;;;;;;;;CEPSA;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;5;14;202;486;883;73.75654159561208
PLIEGO;PLIEGO;30176;CARRETERA CARRETERA DE LORCA KM 0.600 KM. ;N;-1.513306;37.985472;01/12/2025 16:18;1.349;;;;;1.329;1.349;0.95;;;;;;;;;;;;0.9;;;;;;;SUMINISTROS PLIEGO S.L;P;dm;L: 06:30-22:30;Sin datos;2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;2;5;45;318;885;94.85731936009105
PUERTO LUMBRERAS;PUERTO LUMBRERAS;30890; POL. IND. DESCANSO   PARKING DE CAMIONES, ;N;-1.783361;37.58425;02/12/2025 11:39;1.337;;;;;1.317;;;;;;;;;;;;;;0.57;;;;;;;PARKING DE CAMIONES;P;dm;L-D: 24H;L-D: 24H (A);2025-12-02;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;6;12;17;52;155;667;102.02476501506348
PUERTO LUMBRERAS;PUERTO LUMBRERAS;30890;CR N-340   A, 578,2;D;-1.801861;37.568778;03/12/2025 13:00;1.489;;;1.599;;1.499;;;;;;;;;;;;;;;1.589;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;4;4;8;13;56;156;673;99.68061608490615
PUERTO LUMBRERAS;PUERTO LUMBRERAS;30890;CARRETERA N-340 KM. 583,2;I;-1.800833;37.575694;03/12/2025 14:00;1.484;;;;;1.497;1.597;;;;;;;;;;;;;;1.629;;;;;;MOEVE;P;OM;L-D: 24H;L-D: 24H (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;4;6;8;14;55;155;672;100.36412905106457
PUERTO LUMBRERAS;PUERTO LUMBRERAS;30890;CARRETERA N 340, P.K. 580,89 AUTOVÍA DE CIRCUNVALACIÓN DE PUERTO LUMBRERAS KM. 648;D;-1.786667;37.585611;02/12/2025 17:30;1.389;;;;;1.339;1.359;1.169;;;;;;;;;;;;0.849;;;;;;;GLOBAL TANK;P;dm;L-D: 24H;L-D: 24H (D);2025-12-02;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;6;12;17;52;155;669;101.9818060021172
PUERTO LUMBRERAS;PUERTO LUMBRERAS;30890;SECTOR PARCELA 2 DEL ÁMBITO DE REPARCELACIÓN DEL SECTOR P-2.1, SN;N;-1.796333;37.574472;03/12/2025 13:44;1.267;;;;;1.239;1.259;;;;;;;;;;;;;;;;;;;;BALLENOIL;P;OM;L-D: 24H;L-D: 24H (D);2025-12-03;Descuento;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;4;7;8;15;54;156;671;100.47861422189624
PUERTO LUMBRERAS;PUERTO LUMBRERAS;30890;CTRA. DE LA ESTACION km 4;D;-1.765887;37.566629;01/12/2025 14:55;;;;;;1.268;;;;;;;;;;;;;;;;;;;;;ALIMER;R;dm;L-V: 08:00-20:00;L-V: 08:00-20:00 (A);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;10;16;64;153;667;101.33398541957604
PUERTO LUMBRERAS;PUERTO LUMBRERAS;30890;AVENIDA JUAN CARLOS I, 92,94,96;D;-1.798083;37.572167;03/12/2025 09:27;1.267;;;;;1.239;;;;;;;;;;;;;;;;;;;;;PLENERGY;P;dm;L-D: 24H;L-D: 24H (A);2025-12-03;Descuento;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;4;6;8;14;55;155;671;100.18015914673695
PUERTO LUMBRERAS;PUERTO LUMBRERAS;30890;POLIGONO ALEMANIA, 29;D;-1.780194;37.587111;02/12/2025 19:25;;;1.335;;;;1.315;;;;;;;;;;;;;0.58;;;;;;;GRUPO EUROGALMAR;P;dm;L-D: 24H;"L-V: 00:00-08:00 (D), 08:00-14:30 (P), 14:30-16:30 (D), 16:30-19:00 (P), 19:00-23:59 (D); S: 00:00-09:00 (D), 09:00-13:00 (P), 13:00-23:59 (D); D: 24H (D)";2025-12-02;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;3;12;21;50;155;667;102.44548596792862
PUERTO LUMBRERAS;ESPARRAGAL;30891;CR D-11, 10;D;-1.734417;37.581778;03/12/2025 00:00;1.499;;;1.609;;1.489;;1.254;;;;;;;;;;;;;;;;;;;CAMPSA;P;OM;L: 06:00-22:00;L: 06:00-22:00 (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;7;28;61;152;666;104.34359450572187
SAN JAVIER;SAN JAVIER;30730;AVENIDA DE PINATAR, 50;D;-0.828972;37.811083;01/12/2025 04:15;1.349;;;;;1.299;;;;;;;;;;;;;;;;;;;;;PLENERGY;P;dm;L-D: 24H;L-D: 24H (D);2025-12-01;Descuento;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;8;16;38;135;457;833;62.30264633146305
SAN JAVIER;SAN JAVIER;30730;CARRETERA NACIONAL 332 KM. S/N;D;-0.832167;37.809056;25/11/2025 19:38;1.349;;;1.469;;1.299;1.329;;;;;;;;;;;;;;;;;;;;IBESSA;P;dm;L-D: 24H;L-D: 24H (D);2025-11-25;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;3;8;15;38;141;458;834;62.62952800801964
SAN JAVIER;SAN JAVIER;30730;AVENIDA PINATAR, 20;D;-0.819;37.816917;01/12/2025 09:41;1.379;;;1.489;;1.309;1.339;;;;;;;0.989;;;;;;1.199;;;;;;;RHR ;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;5;19;37;136;457;833;61.3340206529358
SAN JAVIER;SAN JAVIER;30730;PLAZA CHICA, 3;I;-0.838333;37.805333;03/12/2025 14:00;1.517;;1.595;;;1.497;1.579;;;;;;;;;;;;;;;;;;;;CEPSA;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;4;7;18;39;143;458;832;63.24263870807085
SAN JAVIER;SAN JAVIER;30730;CARRETERA CTRA.N-332 KM. 34;N;-0.813917;37.824889;03/12/2025 10:38;1.449;;;1.599;;1.399;1.439;;;;;;;;;;;;;;;;;;;;CARREFOUR;P;dm;"L-S: 08:00-22:00; D: 09:00-22:00";"L-S: 08:00-22:00 (A); D: 09:00-22:00 (A)";2025-12-03;Supermercado;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;4;22;36;128;464;836;60.34158066028268
SAN JAVIER;SAN JAVIER;30730;CALLE ISLA GRACIOSA, 1;D;-0.838444;37.797944;01/12/2025 04:15;1.349;;;;;1.299;;;;;;;;;;;;;;;;;;;;;PLENERGY;P;dm;L-D: 24H;L-D: 24H (D);2025-12-01;Descuento;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;6;16;39;143;449;823;63.98136158271674
SAN JAVIER;SAN JAVIER;30730;CALLE MALLORCA, 21;D;-0.838361;37.795028;01/12/2025 10:26;1.349;;;;;1.299;;;;;;;;;;;;;;;;;;;;;GASEXPRESS;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Descuento;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;6;14;39;146;445;823;64.26849971105297
SAN JAVIER;SAN JAVIER;30730;AVENIDA EUROPA-VENTA DEL PINO, 10;N;-0.824111;37.815361;03/12/2025 13:44;1.349;;;;;1.299;1.319;;;;;;;;;;;;;;;;;;;;BALLENOIL;P;OM;L-D: 24H;L-D: 24H (D);2025-12-03;Descuento;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;3;7;18;37;135;459;833;61.68691090125715
SAN JAVIER;SAN JAVIER;30730;AUTOVIA SAN JAVIER-SUCINA KM. 35,9;D;-0.879944;37.852472;01/12/2025 09:29;1.379;;;1.519;;1.319;;1.039;;;;;;;;;;;;1.1;;;;;;;EL PORRAS;P;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;4;35;154;501;853;60.47372533056201
SAN JAVIER;SAN JAVIER;30730;CL CRTA. DE BALSICAS, 64;D;-0.844139;37.806278;03/12/2025 13:00;1.529;;;1.639;;1.519;;;;;;;;;;;;;;;1.609;;;;;;REPSOL;P;OM;L-D: 06:30-22:30;L-D: 06:30-22:30 (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;6;16;40;143;457;830;63.380896926608685
SAN JAVIER;SAN JAVIER;30730;AVENIDA BALSICAS, DE, 47;I;-0.843389;37.806083;01/12/2025 04:15;1.349;;;;;1.299;;;;;;;;;;;;;;;;;;;;;PLENERGY;P;dm;L-D: 24H;L-D: 24H (D);2025-12-01;Descuento;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;2;7;16;39;143;458;830;63.370027729401755
SAN JAVIER;SAN JAVIER;30730;AVENIDA TARQUINALES, 16;I;-0.890944;37.817583;01/12/2025 13:43;;;;;;1.3;;;;;;;;;;;;;;;;;;;;;S.A.T. SAN CAYETANO;R;dm;L-S: 08:00-20:00;L-S: 08:00-20:00 (A);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;2;8;43;145;471;834;64.285105017022
SAN JAVIER;SAN JAVIER;30370;CTRA. SAN CAYETANO-MIRADOR km 2;N;-0.888528;37.818083;01/12/2025 13:39;;;;;;1.334;;;;;;;;;;;;;;0.544;;;;;;;GRUPO CALICHE;R;dm;L-D: 24H;L-D: 24H (A);2025-12-01;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;1;2;9;42;146;470;835;64.12831228208967
SAN JAVIER;SAN JAVIER;30370;AVENIDA GRAN VIA, SN;I;-0.730861;37.6735;03/12/2025 13:00;1.499;;1.559;1.659;;1.459;;;;;;;;;;;;;;;1.549;;;;;;REPSOL;P;OM;L-D: 07:00-22:00;L-D: 07:00-22:00 (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;1;5;102;278;747;73.61013785201447
SAN JAVIER;SAN JAVIER;30739;CTRA. SAN CAYETANO S/N;D;-0.858192;37.841935;02/12/2025 19:57;;;;;;1.37;;0.973;;;;;;;;;;;;;;;;;;;HORTAMIRA;P;dm;"L-V: 08:00-13:30 y 15:00-21:00; S: 08:00-14:00";"L-V: 08:00-13:30 (A), 15:00-21:00 (A); S: 08:00-14:00 (A)";2025-12-02;Independiente;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;13;36;141;490;852;60.49172641961507
SAN JAVIER;SANTIAGO DE LA RIBERA;30720; AVDA. MAR MENOR, 2;D;-0.809528;37.798861;03/12/2025 00:00;1.539;;1.599;1.649;;1.519;;;;;;;;;;;;;;;1.609;;;;;;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A);2025-12-03;Petrolera;Murcia;Murcia, Región de;1518486.0;760362.0;758124.0;0;0;13;37;132;440;828;62.796225704501765
